User,Original_track,Recommended_tracks
User 8),73837: ['The Head and the Heart'] — Let's Be Still),"84959: ['Heart'] — How Can I Refuse, 10623: ['Heart'] — Crazy On You, 100111: ['Heart'] — Treat Me Well, 132188: ['Heart'] — Go On Cry, 117023: ['Heart'] — Barracuda, 19541: ['The Head and the Heart'] — Honeybee, 30225: ['Heart'] — Dog & Butterfly, 84008: ['Heart'] — Mistral Wind, 17981: ['The Head and the Heart'] — Lost in My Mind, 118236: ['Heart'] — I Want You So Bad"
User 8),"9548: ['Johnny Cash'] — A Boy Named Sue - Live at San Quentin State Prison, San Quentin, CA - February 1969)","96797: ['Johnny Cash'] — Old Doc Brown, 80062: ['Johnny Cash'] — Ballad of a Teenage Queen (2017 Remaster), 52019: ['Johnny Cash'] — Tennessee Stud, 45668: ['Johnny Cash'] — In the Jailhouse, 98398: ['Johnny Cash'] — Green, Green Grass of Home - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968, 71546: ['Johnny Cash'] — One Piece at a Time, 146591: ['Johnny Cash'] — Southern Comfort, 114520: ['Johnny Cash'] — Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA (2nd Show) - January 1968, 8267: ['Johnny Cash'] — The Little Drummer Boy, 63064: ['Johnny Cash'] — I'm So Lonesome I Could Cry"
User 8),37179: ['Gary Allan'] — Every Storm (Runs Out Of Rain)),"123889: ['Luke Bryan'] — Games, 118138: ['George Strait'] — I'm Never Gonna Let You Go, 53596: ['Mark Chesnutt'] — It's A Little Too Late, 101953: ['George Strait'] — For Christ's Sake, It's Christmas, 104678: ['Kenny Chesney'] — Back Where I Come From - New Recording with Kenny's Band, 49012: ['Hank Williams, Jr.'] — Tired Of Being Johnny B. Good, 37342: ['Florida Georgia Line'] — Dirt, 13905: ['Travis Tritt'] — Anymore, 74733: ['Brett Young'] — Here Tonight, 36537: ['Alan Jackson'] — Livin' On Love"
User 8),74186: ['Dawes'] — All Your Favorite Bands),"106461: ['KK', 'Shilpa Rao'] — Khuda Jaane, 65644: ['Doug Sahm'] — (Is Anybody Going To) San Antone - Single Version, 91027: ['Mystery Skulls', 'Snowblood'] — Hellbent (feat. Snowblood), 165117: ['Heroes Del Silencio'] — La apariencia no es sincera - 1012 - Remaster, 74757: ['Goth Babe'] — Sometimes, 35487: ['Drive-By Truckers'] — Goddamn Lonely Love, 33028: ['Peabo Bryson', 'Regina Belle'] — A Whole New World (Aladdin's Theme), 6978: [""Johnny Burnette & The Rock 'N' Roll Trio""] — Rock Billy Boogie, 94927: ['Ludwig van Beethoven', 'Ilona Steingruber', 'Else Schurhoff', 'Erich Majkut', 'Otto Wiener', 'Wiener Akademie-Chor', 'Wiener Symphoniker', 'Otto Klemperer'] — Missa Solemnis, Op. 123: Credo, 32436: ['Mellow Man Ace'] — Mentirosa"
User 8),74052: ['Future'] — Jersey),"16320: ['Baby Bash', 'Frankie J'] — Suga Suga, 55013: ['Rihanna', 'Jeezy'] — Hard, 53853: ['Black Eyed Peas'] — Shut Up, 35744: ['Baby Boy Da Prince', 'Boosie Badazz'] — The Way I Live - Main Explicit, 55917: ['The Weeknd', 'Drake'] — Live For, 150829: ['Do Or Die'] — Paper Chase, 124717: ['Trippie Redd'] — Love Me More, 91562: ['21 Savage', 'Metro Boomin'] — Savage Mode, 17280: ['Usher', 'Jeezy'] — Love in This Club (feat. Young Jeezy), 122444: ['E-40', 'Too $hort'] — Sliding Down the Pole (feat. Too Short)"
User 8),"74001: ['Future', 'Kanye West'] — I Won (feat. Kanye West))","91460: ['Future'] — Married To The Game, 106300: ['Lil Wayne', 'T-Pain'] — Got Money, 92145: ['Aaliyah'] — Are You That Somebody, 18289: ['Katy Perry', 'Juicy J'] — Dark Horse, 152912: ['Cassie', 'Diddy', 'Yung Joc'] — Me & U (feat. Diddy & Yung Joc) - Remix, 124744: ['Internet Money', 'Anuel AA', 'Gunna', 'Don Toliver', 'NAV'] — Lemonade (feat. Anuel AA, Gunna, Don Toliver & NAV) - Latin Remix, 17887: ['Beyoncé'] — Best Thing I Never Had, 35425: ['Madvillain', 'Madlib', 'MF DOOM'] — Curls, 38089: ['Lil Baby', 'Gunna', 'Drake'] — Never Recover (Lil Baby & Gunna, Drake), 16218: ['Baby Bash', 'Frankie J'] — Suga Suga"
User 8),18128: ['Jason Aldean'] — Night Train),"74403: ['Chris Lane'] — For Her, 123698: ['Jason Aldean'] — Show You Off, 16021: ['Toby Keith'] — Courtesy Of The Red, White And Blue (The Angry American), 73202: ['Brad Paisley'] — Little Moments, 56973: ['Michael Ray'] — Her World or Mine, 35742: ['Rodney Atkins'] — Cleaning This Gun (Come On In Boy), 119948: ['Little Texas'] — Kick a Little, 137177: ['Alan Jackson'] — Have Yourself A Merry Little Christmas, 55862: ['Scotty McCreery'] — See You Tonight, 119166: ['Alan Jackson'] — Gone Country"
User 8),"18122: ['Justin Bieber', 'Nicki Minaj'] — Beauty And A Beat)","38136: ['Rae Sremmurd', 'Swae Lee', 'Slim Jxmmi', 'Juicy J'] — Powerglide (feat. Juicy J) - From SR3MM, 74371: ['Domo Genesis', 'Mac Miller'] — Coming Back (feat. Mac Miller), 74602: ['Lil Uzi Vert'] — 444+222, 139387: ['John Legend', 'Rick Ross'] — Who Do We Think We Are (feat. Rick Ross), 108260: ['Camila Cabello', 'Quavo'] — OMG (feat. Quavo), 124867: ['Kodak Black'] — Feeling Myself Today, 140803: ['Gucci Mane', 'Ludacris', ""Lil' Kim""] — Freaky Gurl (feat. Ludacris and Lil Kim) - Remix, 70138: ['James Brown', ""The J.B.'s""] — Make It Funky - Pt. 1, 91970: ['Jaden', 'Kid Cudi'] — On My Own, 140219: ['Lil Uzi Vert'] — Dark Queen"
User 8),"18111: ['Katy Perry', 'Snoop Dogg'] — California Gurls)","152339: ['David Banner', 'Twista', 'Busta Rhymes'] — Like A Pimp (Remix), 164843: ['Cypress Hill'] — Ultraviolet Dreams, 91997: ['PnB Rock'] — My Ex, 55899: ['Mac Miller'] — Avian, 15224: ['T-Dre', 'Delux', 'Cali Life Style'] — Lost, 15698: ['Britney Spears'] — Lucky, 152690: ['Lil Wayne'] — Fly Out, 139235: ['Keyshia Cole'] — Trust And Believe, 53917: ['Frankie J'] — Don't Wanna Try, 124367: ['Tory Lanez'] — Shooters"
User 8),18083: ['Tyga'] — Rack City),"18289: ['Katy Perry', 'Juicy J'] — Dark Horse, 92145: ['Aaliyah'] — Are You That Somebody, 106300: ['Lil Wayne', 'T-Pain'] — Got Money, 17887: ['Beyoncé'] — Best Thing I Never Had, 16218: ['Baby Bash', 'Frankie J'] — Suga Suga, 152912: ['Cassie', 'Diddy', 'Yung Joc'] — Me & U (feat. Diddy & Yung Joc) - Remix, 19507: ['DaBaby', 'Lil Baby', 'Moneybagg Yo'] — TOES (feat. Lil Baby & Moneybagg Yo), 140179: ['Lil Uzi Vert'] — Sauce It Up, 124744: ['Internet Money', 'Anuel AA', 'Gunna', 'Don Toliver', 'NAV'] — Lemonade (feat. Anuel AA, Gunna, Don Toliver & NAV) - Latin Remix, 38089: ['Lil Baby', 'Gunna', 'Drake'] — Never Recover (Lil Baby & Gunna, Drake)"
User 8),18075: ['Miguel'] — Adorn),"122577: ['Whitney Houston'] — I Didn't Know My Own Strength, 168986: ['Miguel'] — Use Me, 120722: ['Mariah Carey'] — Against All Odds (Take A Look At Me Now), 119995: ['Mariah Carey'] — Daydream Interlude - Fantasy Sweet Dub Mix, 17447: ['Mariah Carey'] — Obsessed, 17609: ['Miguel'] — Sure Thing, 51772: ['Whitney Houston'] — Queen of the Night - Radio Edit, 85760: ['Whitney Houston'] — Just the Lonely Talking Again, 90229: ['Mariah Carey'] — All I Want For Christmas Is You, 104233: ['Mariah Carey'] — Whenever You Call"
User 8),17987: ['Peggy Lee'] — The Christmas Waltz),"3863: ['Peggy Lee'] — The Lamp of Memory, 5396: ['Peggy Lee'] — Don't Smoke In Bed, 26499: ['Peggy Lee'] — It's Been A Long, Long Time, 7002: ['Peggy Lee'] — I've Got You Under My Skin - Single Version, 96673: ['Peggy Lee'] — I Could Have Danced All Night - Remastered, 158453: ['Peggy Lee'] — Listen To The Rockin' Bird - Remastered, 79700: ['Peggy Lee'] — When The World Was Young, 62568: ['Peggy Lee'] — The Man I Love - 1995 Digital Remaster, 79486: ['Peggy Lee'] — What Can I Say After I Say I'm Sorry, 62307: ['Peggy Lee'] — My Heart Belongs To Daddy - Single Version"
User 8),"17920: ['Justin Bieber', 'Usher'] — The Christmas Song (Chestnuts Roasting On An Open Fire))","71901: ['Usher'] — Seduction, 167397: ['Usher'] — Take Your Hand, 15950: ['Usher'] — U Don't Have to Call, 138853: ['Usher'] — Papers, 166005: ['Usher'] — You Make Me Wanna... - Extended Version, 16533: ['Usher'] — Bad Girl, 38221: ['Summer Walker', 'Usher'] — Come Thru (with Usher), 36619: ['Usher'] — More - RedOne Jimmy Joker Remix, 15068: ['Usher'] — Nice & Slow, 165410: ['Usher'] — Can U Get Wit It"
User 8),17880: ['Jason Derulo'] — It Girl),"64271: ['Mina'] — Mi sei scoppiato dentro il cuore, 35955: ['Kanye West'] — The Glory, 106893: ['Black Eyed Peas'] — Boom Boom Pow, 73011: ['Jim Jones', 'Ron Browz', 'Juelz Santana'] — Pop Champagne - Explicit Album Version, 17273: ['T.I.', 'Justin Timberlake'] — Dead And Gone, 88954: ['Blackstreet'] — Deep, 16405: ['Avant'] — Read Your Mind, 34675: [""Lil' Kim"", 'Sisqo'] — How Many Licks? (feat. Sisqo), 154516: ['Lil Durk', 'Jeremih'] — Like Me, 103661: ['Aaliyah'] — I'm Down"
User 8),"17672: ['DJ Khaled', 'Ludacris', 'T-Pain', 'Snoop Dogg', 'Rick Ross'] — All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross))","139873: ['Rich Homie Quan'] — Flex (Ooh, Ooh, Ooh), 90233: ['Yelawolf', 'Gucci Mane'] — I Just Wanna Party, 138594: ['Drake', 'Kanye West', 'Lil Wayne', 'Eminem'] — Forever, 37554: ['Lil Dicky', 'Fetty Wap', 'Rich Homie Quan'] — $ave Dat Money (feat. Fetty Wap & Rich Homie Quan), 36739: ['Kelly Rowland', 'Lil Wayne'] — Motivation, 72865: ['JAY-Z'] — D.O.A. (Death Of Auto-Tune), 104981: ['Britney Spears'] — Boys, 55857: ['Kevin Gates', 'Wiz Khalifa'] — Satellites (feat. Wiz Khalifa) - HPG Remix, 125566: ['Mina'] — Y de ahi, 108727: ['Lil Skies'] — Riot"
User 8),"14796: ['The Rembrandts'] — I'll Be There for You (Theme from ""Friends'))","53585: ['Enrique Iglesias'] — Heroe, 98237: ['Paquito Guzman', 'Chamaco Ramírez', 'Tommy Olivencia y Su Orquesta'] — Soy Dichoso, 170442: ['ilyTOMMY'] — Us vs the World, 150270: ['Morbid Angel'] — God of Emptiness (I. The Accuser, II. The Tempter), 108709: ['Aminé'] — Woodlawn, 162628: ['Anoushirvan Rohani', 'Haydeh'] — Faryad, 5129: ['Ezio Pinza'] — Some Enchanted Evening (from ""South Pacific""), 143043: ['Sonny Berman', 'Al Cohn', 'Serge Chaloff', 'Marky Markowitz', 'Earl Swope', 'Ralph Burns', 'Eddie Safranski', 'Don Lamond'] — Bmt Face (The Slumbering Giant), 129927: ['Jean Françaix', 'Anja Thauer'] — Fantasy For Cello And Piano: 3. Elégie, 169513: ['Different Heaven'] — Nekozilla"
User 8),37276: ['Pretty Lights'] — One Day They'll Know (ODESZA Remix)),"85470: ['Sisters of Mercy'] — Walk Away, 163873: ['Racer X', 'Paul Gilbert'] — Y.R.O., 102117: ['Sisters of Mercy'] — Dominion / Mother Russia (Medley) - Remastered, 163599: ['Sisters of Mercy'] — Poison Door, 68059: ['Sisters of Mercy'] — Black Planet, 134429: ['Jason Becker'] — Perpetual Burn, 167807: ['Joe Satriani'] — Crowd Chant, 149796: ['Steve Vai'] — Sisters, 101832: ['Sisters of Mercy'] — Amphetamine Logic, 139588: ['Polyphia', 'Nick Johnston'] — Champagne"
User 9),15609: ['3 Doors Down'] — Kryptonite),"90129: ['Thousand Foot Krutch'] — E For Extinction, 168128: ['3 Doors Down'] — Train, 54950: ['3 Doors Down'] — Let Me Be Myself, 54034: ['3 Doors Down'] — Here Without You - Acoustic, 17306: ['3 Doors Down'] — It's Not My Time, 166575: ['3 Doors Down'] — Down Poison, 35676: ['Thousand Foot Krutch'] — Move, 88346: ['3 Doors Down'] — Life Of My Own, 72465: ['3 Doors Down'] — Kryptonite, 16023: ['3 Doors Down'] — Here Without You"
User 9),"15628: ['OutKast'] — So Fresh, So Clean)","123400: ['Gucci Mane', 'Wiz Khalifa'] — Nuthin On Ya, 16405: ['Avant'] — Read Your Mind, 154516: ['Lil Durk', 'Jeremih'] — Like Me, 88954: ['Blackstreet'] — Deep, 15928: ['Trick Daddy'] — I'm a Thug, 103661: ['Aaliyah'] — I'm Down, 74625: ['Lil Baby'] — To The Top, 56615: ['Kodak Black'] — Patty Cake, 91769: ['Future', 'Juice WRLD'] — 7 Am Freestyle, 17273: ['T.I.', 'Justin Timberlake'] — Dead And Gone"
User 9),14412: ['Soundgarden'] — Black Hole Sun),"135721: ['Soundgarden'] — Like Suicide, 33111: ['Alice In Chains'] — Sickman, 149498: ['Soundgarden'] — Power Trip, 106899: ['Chris Cornell'] — Thank You - Recorded Live At Esplanade Arts & Heritage Centre, Medicine Hat, Alberta, Canada on April 27, 2011, 165416: ['Soundgarden'] — Half, 119800: ['Soundgarden'] — Head Down, 136094: ['Soundgarden'] — Ty Cobb, 33823: ['Soundgarden'] — Pretty Noose, 14052: ['Alice In Chains'] — Down In A Hole, 87265: ['Alice In Chains'] — Frogs"
User 9),15239: ['DMX'] — Ruff Ryders' Anthem),"59510: ['Soul Sister'] — The Little Drummer Boy, 14444: ['Ice Cube', 'Das EFX'] — Check Yo Self - Remix, 18473: ['J. Cole'] — Love Yourz, 52568: ['UGK'] — Hi Life, 104034: ['B-Legit', 'E-40', 'Kurupt'] — Check It Out, 118595: ['Slick Rick'] — Teenage Love, 121726: ['MF DOOM'] — Poo-Putt Platter, 72314: ['N.W.A.'] — Appetite For Destruction, 152746: ['The Notorious B.I.G.', 'Eminem'] — Dead Wrong, 54856: ['Jurassic 5'] — Concrete Schoolyard"
User 9),15293: ['The Flys'] — Got You (Where I Want You)),"152365: ['Switchfoot'] — More Than Fine, 153544: ['Matt Duncan'] — Beacon, 136069: ['Ocean Colour Scene'] — The Riverboat Song, 52607: ['Cedarmont Kids'] — Baby Bumblebee, 83127: ['Billy Swan'] — Don't Be Cruel, 82520: ['Alice Coltrane', 'Pharoah Sanders'] — Something About John Coltrane, 91506: ['Getter', 'Oliver Tree'] — Forget It (feat. Oliver Tree), 124624: ['Cuco', 'Suscat0'] — Keeping Tabs (feat. Suscat0), 14680: ['Soul For Real'] — Every Little Thing I Do, 111424: ['Maurice Ravel', 'Irma Kolassi', 'Jacqueline Bonneau'] — 5 Mélodies populaires grecques: 4. Chanson des ceuilleuses de lentisques - Recorded 1954"
User 9),15285: ['Tyrese'] — Sweet Lady),"57233: ['iann dior', 'Machine Gun Kelly', 'Travis Barker'] — Sick and Tired (ft. Machine Gun Kelly and Travis Barker), 136516: ['Silkk The Shocker', 'Fiend'] — If I Don't Gotta, 152241: ['JAY-Z'] — Interlude, 139468: ['Big Sean', 'Miguel'] — Ashley, 18455: ['Nicki Minaj', 'Drake', 'Lil Wayne', 'Chris Brown'] — Only, 55409: ['Snoop Dogg', 'Wiz Khalifa', 'Bruno Mars'] — Young, Wild & Free (feat. Bruno Mars), 169739: ['50 Cent', 'Chris Brown'] — I'm The Man - Remix, 37012: ['John Legend', 'Ludacris'] — Tonight (Best You Ever Had) (feat. Ludacris), 17901: ['Bad Meets Evil'] — Fast Lane, 91103: ['Jessie J', 'Ariana Grande', 'Nicki Minaj'] — Bang Bang"
User 9),15809: ['Weezer'] — Island In The Sun),"70296: ['Weezer'] — Falling For You, 35699: ['Weezer'] — Perfect Situation, 166701: ['Weezer'] — Crab, 121313: ['Weezer'] — Burndt Jamb, 33428: ['Weezer'] — Holiday, 165713: ['Weezer'] — Pink Triangle, 119865: ['Weezer'] — Susanne, 105071: ['Weezer'] — Keep Fishin', 140176: ['Weezer'] — Feels Like Summer, 14420: ['Weezer'] — Buddy Holly"
User 9),16628: ['Chris Brown'] — Yo (Excuse Me Miss)),"91572: ['Young Nudy', '21 Savage'] — EA (feat. 21 Savage), 17214: ['Soulja Boy', 'Sammie'] — Kiss Me Thru The Phone, 107589: ['Jon Bellion'] — Carry Your Throne, 138977: ['Jeezy', 'Lil Wayne'] — Ballin', 12509: ['Dio'] — The Last in Line, 91727: ['Big Sean', 'Metro Boomin', 'Travis Scott'] — Go Legend (& Metro Boomin), 89794: ['Lil Wayne', 'Brisco', 'Busta Rhymes'] — La La, 57035: ['JACKBOYS', 'Sheck Wes'] — GANG GANG, 89968: ['Young Money'] — Roger That, 37704: ['Young Thug'] — Check"
User 9),17799: ['Mac Miller'] — Nikes On My Feet),"54617: ['Beyoncé', 'JAY-Z'] — Deja Vu (feat. Jay-Z), 165571: ['Monica'] — Never Can Say Goodbye, 140800: ['Gucci Mane', 'Pooh Shiesty', 'Foogiano', 'BIG30'] — 1017 Freestyle (feat. Pooh Shiesty, BIG30 & Foogiano), 19779: ['Future', 'Lil Uzi Vert'] — Plastic, 74000: ['Childish Gambino'] — What Kind of Love, 35716: ['112'] — U Already Know, 34919: ['Fabolous', 'Nate Dogg'] — Can't Deny It (feat. Nate Dogg), 55617: ['Rick Ross', 'Meek Mill'] — So Sophisticated, 53337: ['Bone Thugs-N-Harmony'] — Ecstasy, 37465: ['E-40'] — Choices (Yup)"
User 9),36745: ['Tyler Childers'] — Hard Times),"147754: ['Los Rebeldes Del Bravo'] — Fermin Arebalo, 166610: ['Blue October'] — Independently Happy, 135822: ['Elastica'] — Stutter, 63204: ['Eden Ahbez'] — La Mar, 57298: ['Anuel AA', 'Travis Barker'] — No Llores Mujer, 50729: ['Dinosaur Jr.'] — Little Fury Things, 15528: ['Wheatus'] — Teenage Dirtbag, 80291: ['Johann Sebastian Bach', 'Charles Gounod', 'Eugene Ormandy', 'Philadelphia Orchestra'] — Ave Maria, 66451: ['Tavares'] — More Than A Woman, 106194: ['clammbon', 'Nujabes'] — Imaginary Folklore"
User 9),"16917: ['E-40', 'T-Pain', 'Kandi Girl'] — U and Dat (feat. T. Pain & Kandi Girl))","152110: ['Missy Elliott'] — Work It, 108111: ['Drake', '2 Chainz', 'Young Thug'] — Sacrifices, 138533: ['Plies', 'Ashanti'] — Want It, Need It (feat. Ashanti), 108578: ['Rence'] — Baby Blue, 54114: ['Fantasia'] — Truth Is, 55463: ['Lil Wayne'] — President Carter, 16757: ['Pretty Ricky'] — Your Body, 54617: ['Beyoncé', 'JAY-Z'] — Deja Vu (feat. Jay-Z), 66845: ['Bobby Valentin'] — El Muñeco de la Ciudad, 122830: ['John Legend', 'The Roots', 'Common', 'Melanie Fiona'] — Wake up Everybody (feat. Common & Melanie Fiona)"
User 9),16980: ['Wolfmother'] — Woman),"34003: ['Silverchair'] — Freak, 120699: ['Silverchair'] — Anthem for the Year 2000, 52310: ['Silverchair'] — Israel's Son, 154197: ['The 1975'] — Undo, 14655: ['Silverchair'] — Tomorrow, 123422: ['The 1975'] — The City, 140030: ['The 1975'] — This Must Be My Dream, 91543: ['The 1975'] — UGH!, 154133: ['The 1975'] — Girls, 108360: ['No Rome', 'The 1975'] — Narcissist (feat. The 1975)"
User 9),108542: ['Lizzo'] — Like a Girl),"61977: ['Los Hermanos Arriagada'] — Mar y Cielo, 144110: ['The Surfmen'] — Orchid Lagoon, 43264: ['Charles Aznavour', 'Pierre Roche'] — Départ express, 66804: ['Al Stewart'] — Song on the Radio, 116689: ['Héctor Lavoe', 'Yomo Toro', 'Daniel Santos'] — Una Pena En Navidad, 162075: ['Fela Kuti'] — Mistake (Live At The Berlin Jazz Festival - 1978), 68213: ['D.R.I.'] — I'd Rather Be Sleeping, 139621: ['Sun Kil Moon'] — Ben's My Friend, 89327: ['Default'] — Count on Me, 153454: ['Dixie Flatline'] — Just Be Friends"
User 9),123719: ['AJR'] — AfterHours),"108800: ['AJR'] — Bummerland, 153145: ['The Hoosiers'] — Killer, 139459: ['AJR'] — Thirsty, 140489: ['Matt Maeson'] — Go Easy, 155144: ['AJR'] — Pretender - Acoustic, 89979: ['Julian Casablancas'] — 11th Dimension, 37656: ['AJR'] — Let the Games Begin, 91697: ['AJR'] — I'm Not Famous, 108536: ['Highly Suspect'] — 16, 154317: ['AJR'] — Buy You a Rose"
User 9),16054: ['Eminem'] — Sing For The Moment),"35677: ['Eminem'] — My Name Is, 33772: ['Eminem'] — Infinite, 17626: ['Eminem'] — Not Afraid, 72037: ['Eminem'] — Encore/Curtains Down, 121713: ['Eminem'] — Mockingbird, 71628: ['Eminem'] — Lose Yourself, 89304: ['Eminem'] — Cleanin' Out My Closet, 16524: ['Eminem'] — Just Lose It, 90091: ['Eminem'] — Bagpipes From Baghdad, 16429: ['Eminem'] — Mockingbird"
User 9),169623: ['Brent Faiyaz'] — DSN),"156245: ['Lucho Oliva'] — Que Bonitos Ojos, 100171: ['Dead Boys'] — Caught with the Meat in Your Mouth, 105809: ['Digital Underground'] — Kiss You Back - Single Version, 51461: [""Screamin' Jay Hawkins""] — I Put a Spell On You, 103679: ['Enrique Iglesias'] — Muñeca Cruel, 125920: ['Johannes Brahms', 'Jascha Heifetz', 'Concert Hall Symphony Orchestra', 'Unknown Artist', 'Erich Kleiber'] — Violin Concerto in D Major, Op. 77: II. Adagio, 103828: ['Secret Garden'] — Pastorale, 9057: ['Stone Poneys', 'Linda Ronstadt'] — Different Drum, 54732: ['Little Dragon'] — Twice, 35702: ['John Legend'] — Stay With You"
User 9),16615: ['Jack Johnson'] — Better Together),"123516: ['Jack Johnson'] — Ones And Zeros, 35247: ['Jack Johnson'] — Traffic In The Sky, 167680: ['Jack Johnson'] — The Sharing Song, 35238: ['Jack Johnson'] — Times Like These, 135692: ['Ben Harper'] — The Three Of Us, 137490: ['Jack Johnson'] — The Horizon Has Been Defeated - Single Version, 16621: ['Jack Johnson'] — Banana Pancakes, 35399: ['Donavon Frankenreiter'] — Free, 54932: ['Jack Johnson'] — Go On, 14753: ['Ben Harper'] — Burn One Down"
User 9),72214: ['Kenny Chesney'] — Boston),"56603: ['Russell Dickerson'] — Yours - Wedding Edition, 123042: ['Chris Young'] — She's Got This Thing About Her, 101678: ['George Strait'] — You're Something Special To Me, 35742: ['Rodney Atkins'] — Cleaning This Gun (Come On In Boy), 119477: ['Clint Black'] — No Time To Kill, 50315: ['Alabama'] — Tonight Is Christmas, 167936: ['Jason Aldean'] — Who's Kissing You Tonight, 134650: ['Clint Black'] — Live and Learn, 107067: ['Zac Brown Band'] — Natural Disaster, 120052: ['Shenandoah'] — Sunday In The South"
User 9),35381: ['Underoath'] — Reinventing Your Exit),"162555: ['Los Rebeldes Del Bravo'] — El Criminal, 114302: ['Jack Wood'] — Born to Wander, 163940: ['Dyango'] — Esa mujer, 85335: ['Michael Franks'] — When I Give My Love to You (with Brenda Russell), 145147: ['Captain Beefheart & His Magic Band'] — Trust Us - Take 9, 137825: ['William Murphy'] — Praise Is What I Do - Live, 75003: ['Polo G'] — Deep Wounds, 170195: ['JP Saxe'] — The Few Things, 125709: ['Giuseppe Verdi', 'Gino Marinuzzi', ""Orchestra Sinfonica dell'EIAR di Torino"", 'Saturno Meletti', 'Tancredi Pasero'] — Verdi : La forza del destino : Act 4 ""Del mondo i disinganni"" [Padre Guardiano, Melitone], 67385: [""'Til Tuesday""] — Voices Carry"
User 9),121357: ['The Reverend Horton Heat'] — Galaxy 500),"22934: ['Earl Hines'] — Squeeze Me, 129354: ['Lee Dorsey'] — Ya Ya, 88153: ['Acid King'] — Electric Machine, 116684: ['Streetheart'] — Here Comes the Night, 119447: ['The Clancy Brothers'] — Beer, Beer, Beer, 157014: ['Richard Wagner', 'George London', 'Rudolf Moralt', 'Wiener Symphoniker'] — Die Walküre, WWV 86 B: Wotans Scheidegruss und Feuerzauber, 113157: ['Samuel A. Ward', 'Mormon Tabernacle Choir', 'Eugene Ormandy', 'Philadelphia Orchestra'] — America, The Beautiful, 90238: ['3OH!3'] — Double Vision, 87036: ['Big Bad Voodoo Daddy'] — Mr. Pinstripe Suit, 108481: ['SiR'] — You Can't Save Me"
User 9),15630: ['Ray Parker Jr.'] — Ghostbusters),"84261: ['G.Q.'] — I Do Love You - 7"" Version, 132726: ['G.Q.'] — Disco Nights (Rock Freak) - 12"" Disco Remix, 121172: ['Yarbrough & Peoples'] — Don't Stop The Music, 102054: ['Jesse Johnson'] — Get To Know Ya, 29647: ['The Sylvers'] — Boogie Fever, 11265: ['Delegation'] — Oh Honey, 100543: ['G.Q.'] — Boogie Oogie Oogie, 146103: ['The Sylvers'] — Wish That I Could Talk to You, 148103: ['B.T. Express'] — Keep It Up, 85613: ['Gwen Guthrie'] — Ain't Nothin' Goin' On But The Rent"
User 9),15633: ['Lee Ann Womack'] — I Hope You Dance),"166921: ['Kenny Chesney'] — A Lot of Things Different, 122493: ['Toby Keith'] — She Never Cried in Front of Me, 57291: ['Gabby Barrett'] — The Good Ones, 17750: ['Jason Aldean'] — Fly Over States, 37250: ['Chris Young'] — Lonely Eyes, 55399: ['Jason Aldean'] — See You When I See You, 106390: ['Darius Rucker'] — History In The Making, 33441: ['Neal McCoy'] — No Doubt About It, 149045: ['George Strait'] — It Ain't Cool To Be Crazy About You, 19112: ['Dustin Lynch'] — Small Town Boy"
User 9),"15473: ['The Roots', 'Tariq Trotter', 'Erykah Badu', 'Eve'] — You Got Me)","131114: ['Judee Sill'] — Lady-O - Remastered, 144320: ['The Brothers Four'] — The John B. Sails, 124430: ['The Marías'] — Cariño, 136080: ['Acid Bath'] — Bleed Me an Ocean, 161391: ['Weather Report'] — Nubian Sundance - Live, 167828: ['Javier Navarrete'] — Pan's Labyrinth Lullaby, 54182: ['Eminem', 'Obie Trice', 'Stat Quo', '50 Cent'] — Spend Some Time, 154657: ['Zella Day'] — Man on the Moon, 164513: ['Goran Bregović', 'Vaska Jankovska'] — Ederlezi - BOF ""Le temps des gitans"", 129180: ['Salvatore Gambardella', 'Sergio Franchi', 'Wally Stott'] — Comme facette mammeta?"
User 9),74617: ['Benjamin Bratt'] — Remember Me (Ernesto de la Cruz)),"93320: ['Rita Ampatzi'] — Lafina, 92834: ['Αντώνης Νταλγκάς'] — Μανάκι μου, 39323: ['ANTONIS NTALGKAS'] — Tha to klepso den vasto, 1974: ['Эрих Мария Ремарк'] — Часть 37.2 - Обратный путь, 125597: ['Radhika Prasad Goswami'] — Sohage Mrinal Bhuje, 128902: ['冉肖玲'] — 不能不愛他, 60584: ['E.Y. Harburg'] — How Are Things in Glocca Morra? (Bonus Track), 109792: ['Orchestra Studio 7'] — Carmela - Musical base Version, 141141: ['Эрнест Хемингуэй'] — Часть 165.3 - По ком звонит колокол, 5986: ['Ouija Macc'] — Bitch Down (Freestyle)"
